locMergedLongLatCarr.TICKET_FARE,locMergedLongLatCarr.Carrier_Frequency_Normalized,locMergedLongLatCarr.Destin_Normalized,locMergedLongLatCarr.Origin_Normalized,locMergedLongLatCarr.Base_Fare_Normalized,locMergedLongLatCarr.Month_Standardization,locMergedLongLatCarr.DAYS_Standardized,locMergedLongLatCarr.Seats_Normalized,locMergedLongLatCarr.DATE_OF_TRAVEL,locMergedLongLatCarr.DATE_OF_PRICEFALL,locMergedLongLatCarr.Carrier_Name,locMergedLongLatCarr.Origin_Loc_Name,locMergedLongLatCarr.Dest_Loc_Name,locMergedLongLatCarr.Origin_Lat,locMergedLongLatCarr.Origin_Long,locMergedLongLatCarr.Destination_Lat,locMergedLongLatCarr.Destination_Long,locMergedLongLatCarr.MONTH_OF_TRAVEL,DAY_OF_TRAVEL,locMergedLongLatCarr.MONTH_OF_PRICEFALL,DAY_OF_PRICEFALL
248.2856686,0.790489189,-0.630925351,-0.466793636,2.016122795,-0.499862,-0.117450333,0.268904917,1/12/2015,10/20/2014,United Airlines,Phoenix AZ,Newark NJ,33.43611111,-112.0094444,40.69583333,-74.17166667,1,12,10,20
254.7143067,0.790489189,-0.867375129,-0.466793636,2.171456885,-0.499776,-0.3555272,-0.081972276,4/5/2015,3/27/2015,United Airlines,Orlando FL,Los Angeles CA,28.43166667,-81.32472222,33.9425,-118.4080556,4,5,3,27
180.2345718,2.572159985,-0.914665085,0.347674576,1.083776395,0.000138,0.182549667,0.319030231,2/21/2015,12/16/2014,Delta Airlines,Salt Lake City UT,Atlanta GA,40.78416667,-111.9669444,33.64083333,-84.42722222,2,21,12,16
149.3466549,1.4575735,-0.181670772,-0.932204043,0.028028812,-0.499776,-0.222193867,-0.462924657,4/9/2015,3/7/2015,Southwest Airlines,Chicago IL,Austin TX,41.785,-87.75194444,30.19444444,-97.67,4,9,3,7
93.13838961,2.572159985,-0.914665085,3.19831332,-0.418046516,-0.499862,0.349216333,-0.059415885,1/26/2015,11/28/2014,Delta Airlines,Scranton/Wilkes-Barre PA,Atlanta GA,41.33916667,-75.72583333,33.64083333,-84.42722222,1,26,11,28
181.8190773,2.572159985,-0.559990417,-0.05955953,0.804132208,0.500138,0.049216333,0.12855404,3/17/2015,12/13/2014,Delta Airlines,Minneapolis MN,Portland OR,44.88611111,-93.21777778,45.58916667,-122.595,3,17,12,13
297.7822832,0.790489189,-0.891020107,-0.961292193,2.352856171,0.000138,0.349216333,-0.014303103,2/26/2015,11/17/2014,United Airlines,Los Angeles CA,Baltimore MD,33.9425,-118.4080556,39.17555556,-76.67138889,2,26,11,17
72.70304663,2.572159985,-0.630925351,-0.699498839,-0.806332584,0.000138,-0.484117,0.366649278,2/1/2015,11/6/2014,Delta Airlines,Detroit MI,Newark NJ,42.21666667,-83.34444444,40.69583333,-74.17166667,2,1,11,6
164.1324926,2.572159985,-0.654570329,0.347674576,0.898811855,0.000138,0.315883,0.18619815,2/25/2015,2/7/2015,Delta Airlines,Salt Lake City UT,Detroit MI,40.78416667,-111.9669444,42.21666667,-83.34444444,2,25,2,7
85.13117759,2.572159985,-0.914665085,0.987613886,-0.756626188,-0.499776,-0.022193867,-0.009290571,4/15/2015,4/15/2015,Delta Airlines,Norfolk VA,Atlanta GA,36.89583333,-76.20138889,33.64083333,-84.42722222,4,15,4,15
123.0577888,2.572159985,-0.914665085,-0.786763291,-0.388468107,0.000138,-0.350783667,0.191210682,2/5/2015,11/3/2014,Delta Airlines,Dallas/Fort Worth TX,Atlanta GA,32.89444444,-97.02972222,33.64083333,-84.42722222,2,5,11,3
80.19062567,0.790489189,-0.394475573,-0.932204043,-0.858025853,0.500138,-0.350783667,0.166148025,3/5/2015,11/17/2014,United Airlines,Houston TX,San Antonio TX,29.98333333,-95.34,29.53333333,-98.46944444,3,5,11,17
88.81651872,0.790489189,-0.323540639,-0.961292193,-0.858025853,-0.499862,0.415883,-0.011796837,1/28/2015,1/14/2015,United Airlines,Los Angeles CA,Las Vegas NV,33.9425,-118.4080556,36.08,-115.1522222,1,28,1,14
91.64643142,0.035414231,-0.820085173,-0.72858699,-0.339953079,0.500138,0.249216333,-0.09700987,3/23/2015,3/14/2015,American Airlines,Washington DC,Orlando FL,38.85166667,-77.03694444,28.43166667,-81.32472222,3,23,3,14
73.0472934,2.572159985,-0.654570329,-0.408617335,-0.597928792,0.000138,-0.350783667,0.271411183,2/5/2015,11/10/2014,Delta Airlines,Manchester NH,Detroit MI,42.93833333,-71.43888889,42.21666667,-83.34444444,2,5,11,10
69.97919292,2.572159985,-0.914665085,-1.077644795,-0.64606548,0.500138,-0.117450333,-0.432849469,3/12/2015,1/16/2015,Delta Airlines,Fort Lauderdale FL,Atlanta GA,26.07416667,-80.15166667,33.64083333,-84.42722222,3,12,1,16
76.44861271,2.572159985,-0.96195504,-1.019468494,-0.64606548,0.000138,-0.017450333,-0.447887063,2/15/2015,12/26/2014,Delta Airlines,Atlanta GA,Fort Lauderdale FL,33.64083333,-84.42722222,26.07416667,-80.15166667,2,15,12,26
137.1362272,1.4575735,-0.465410506,0.376762727,0.136918433,0.500138,0.349216333,-0.387736687,3/26/2015,10/26/2014,Southwest Airlines,Omaha NE,Phoenix AZ,41.30194444,-95.89333333,33.43611111,-112.0094444,3,26,10,26
200.7925381,2.572159985,-0.654570329,0.347674576,0.898811855,0.500138,-0.084117,-0.30502992,3/13/2015,11/25/2014,Delta Airlines,Salt Lake City UT,Detroit MI,40.78416667,-111.9669444,42.21666667,-83.34444444,3,13,11,25
62.93883957,2.572159985,-0.914665085,2.238404355,-0.858025853,0.500138,0.215883,0.226298401,3/22/2015,2/5/2015,Delta Airlines,Gulfport/Biloxi MS,Atlanta GA,30.40611111,-89.07027778,33.64083333,-84.42722222,3,22,2,5
115.010528,2.572159985,-0.630925351,-0.903115892,-0.361861785,-0.499776,-0.088860533,0.42930592,4/13/2015,3/15/2015,Delta Airlines,Atlanta GA,Newark NJ,33.64083333,-84.42722222,40.69583333,-74.17166667,4,13,3,15
148.8219832,0.035414231,-0.181670772,0.347674576,0.218759672,0.000138,0.115883,0.121035243,2/19/2015,12/10/2014,American Airlines,Salt Lake City UT,Austin TX,40.78416667,-111.9669444,30.19444444,-97.67,2,19,12,10
102.7750117,0.790489189,-0.843730151,0.55129163,-0.165352218,0.000138,-0.017450333,0.439330982,2/15/2015,2/9/2015,United Airlines,Fort Myers FL,Houston TX,26.53611111,-81.755,29.98333333,-95.34,2,15,2,9
67.31991944,2.572159985,-0.914665085,-0.990380344,-0.653954119,0.500138,0.349216333,0.466899905,3/26/2015,11/20/2014,Delta Airlines,Baltimore MD,Atlanta GA,39.17555556,-76.67138889,33.64083333,-84.42722222,3,26,11,20
139.8048407,2.572159985,-0.914665085,-0.874027742,-0.084500003,-0.499776,0.111139467,-0.016809368,4/19/2015,3/14/2015,Delta Airlines,Minneapolis MN,Atlanta GA,44.88611111,-93.21777778,33.64083333,-84.42722222,4,19,3,14
52.15647326,2.572159985,-0.252605706,-1.019468494,-0.858025853,0.500138,-0.384117,0.238829729,3/4/2015,1/23/2015,Delta Airlines,Atlanta GA,New Orleans LA,33.64083333,-84.42722222,29.99111111,-90.25138889,3,4,1,23
210.4225157,2.572159985,-0.228960728,-0.05955953,1.083734318,-0.499862,0.115883,-0.219816887,1/19/2015,11/27/2014,Delta Airlines,Minneapolis MN,San Francisco CA,44.88611111,-93.21777778,37.61888889,-122.375,1,19,11,27
232.2633504,2.572159985,-0.867375129,-0.903115892,1.706131684,-0.499776,-0.0555272,-0.162172777,4/14/2015,1/21/2015,Delta Airlines,Atlanta GA,Los Angeles CA,33.64083333,-84.42722222,33.9425,-118.4080556,4,14,1,21
69.80080986,2.572159985,-0.654570329,-0.874027742,-0.735349451,-0.499776,-0.022193867,-0.117059995,4/15/2015,4/11/2015,Delta Airlines,Minneapolis MN,Detroit MI,44.88611111,-93.21777778,42.21666667,-83.34444444,4,15,4,11
97.30366236,1.4575735,-0.891020107,-0.08864768,-0.758701368,0.500138,-0.150783667,-0.197260496,3/11/2015,2/20/2015,Southwest Airlines,Indianapolis IN,Baltimore MD,39.72888889,-86.28166667,39.17555556,-76.67138889,3,11,2,20
78.03415241,0.790489189,-0.630925351,1.540288744,-0.858025853,0.500138,-0.117450333,-0.470443454,3/12/2015,10/29/2014,United Airlines,Harrisburg PA,Newark NJ,40.19305556,-76.76222222,40.69583333,-74.17166667,3,12,10,29
69.06727487,1.4575735,-0.583635395,0.318586426,-0.859280764,-0.499776,-0.322193867,-0.124578792,4/6/2015,1/15/2015,Southwest Airlines,Sacramento CA,Ontario CA,38.69555556,-121.5897222,34.05611111,-117.6011111,4,6,1,15
153.6795699,1.4575735,-0.394475573,-0.146823981,0.294972343,-0.499862,0.115883,-0.470443454,1/19/2015,12/27/2014,Southwest Airlines,San Diego CA,San Antonio TX,32.73277778,-117.1872222,29.53333333,-98.46944444,1,19,12,27
58.62589305,2.572159985,-0.252605706,-1.019468494,-0.858025853,0.000138,-0.317450333,0.27892998,2/6/2015,11/10/2014,Delta Airlines,Atlanta GA,New Orleans LA,33.64083333,-84.42722222,29.99111111,-90.25138889,2,6,11,10
69.40825936,2.572159985,-0.772795218,-0.699498839,-0.858025853,0.000138,-0.017450333,-0.330092576,2/15/2015,1/3/2015,Delta Airlines,Detroit MI,Philadelphia PA,42.21666667,-83.34444444,39.86805556,-75.24861111,2,15,1,3
85.6418862,2.572159985,-0.654570329,-0.670410689,-0.806332584,0.500138,0.182549667,0.424293388,3/21/2015,12/15/2014,Delta Airlines,Newark NJ,Detroit MI,40.69583333,-74.17166667,42.21666667,-83.34444444,3,21,12,15
93.12946524,-0.552387746,-0.323540639,-0.961292193,-0.858025853,0.500138,0.215883,-0.377711624,3/22/2015,1/14/2015,Spirit Airlines,Los Angeles CA,Las Vegas NV,33.9425,-118.4080556,36.08,-115.1522222,3,22,1,14
253.814079,2.572159985,-0.914665085,-0.961292193,1.696854769,0.500138,-0.184117,-0.102022401,3/10/2015,12/14/2014,Delta Airlines,Los Angeles CA,Atlanta GA,33.9425,-118.4080556,33.64083333,-84.42722222,3,10,12,14
92.81769074,1.4575735,-0.74915024,1.772993948,-0.49074568,0.500138,-0.417450333,-0.081972276,3/3/2015,2/27/2015,Southwest Airlines,Oakland CA,Seattle WA,37.72138889,-122.2208333,47.44722222,-122.3055556,3,3,2,27
67.68413152,2.572159985,-0.630925351,-0.699498839,-0.806090006,-0.499776,0.077806133,-0.134603855,4/18/2015,2/27/2015,Delta Airlines,Detroit MI,Newark NJ,42.21666667,-83.34444444,40.69583333,-74.17166667,4,18,2,27
70.81476311,1.4575735,-0.559990417,0.60946793,-0.66678967,0.000138,0.149216333,-0.482974782,2/20/2015,11/2/2014,Southwest Airlines,San Jose CA,Portland OR,37.36277778,-121.9405556,45.58916667,-122.595,2,20,11,2
61.91704679,2.572159985,-0.914665085,3.89642893,-0.859280764,-0.499776,-0.122193867,0.248854792,4/12/2015,1/28/2015,Delta Airlines,Chattanooga TN,Atlanta GA,35.03638889,-85.20361111,33.64083333,-84.42722222,4,12,1,28
80.19062567,2.572159985,-0.654570329,-0.844939592,-0.858025853,0.000138,-0.217450333,-0.462924657,2/9/2015,1/5/2015,Delta Airlines,Philadelphia PA,Detroit MI,39.86805556,-75.24861111,42.21666667,-83.34444444,2,9,1,5
88.71816723,2.572159985,-0.654570329,-1.019468494,-0.622732374,0.000138,0.182549667,-0.440368266,2/21/2015,12/16/2014,Delta Airlines,Atlanta GA,Detroit MI,33.64083333,-84.42722222,42.21666667,-83.34444444,2,21,12,16
80.19062567,1.4575735,-0.583635395,-0.466793636,-0.858025853,0.500138,0.515883,0.206248276,3/31/2015,3/28/2015,Southwest Airlines,Phoenix AZ,Ontario CA,33.43611111,-112.0094444,34.05611111,-117.6011111,3,31,3,28
89.29901174,2.572159985,-0.914665085,-0.961292193,-0.691108598,-0.499776,0.1444728,0.055872336,4/20/2015,2/27/2015,Delta Airlines,Cleveland OH,Atlanta GA,41.41083333,-81.84944444,33.64083333,-84.42722222,4,20,2,27
253.2366176,2.572159985,-0.74915024,-0.903115892,2.110761125,-0.499776,-0.0555272,-0.385230421,4/14/2015,2/20/2015,Delta Airlines,Atlanta GA,Seattle WA,33.64083333,-84.42722222,47.44722222,-122.3055556,4,14,2,20
71.56473262,0.035414231,-0.772795218,-0.699498839,-0.858025853,0.500138,0.149216333,-0.174704105,3/20/2015,1/18/2015,American Airlines,Detroit MI,Philadelphia PA,42.21666667,-83.34444444,39.86805556,-75.24861111,3,20,1,18
71.45068422,-0.445361782,-0.678215307,0.55129163,-0.859280764,-0.499776,0.177806133,0.396724466,4/21/2015,2/6/2015,US Air,Boston MA,Washington DC,42.36361111,-71.00611111,38.85166667,-77.03694444,4,21,2,6
154.2957185,1.4575735,-0.441765528,-0.292264733,0.710644877,0.500138,0.282549667,0.42930592,3/24/2015,12/21/2014,Southwest Airlines,Las Vegas NV,St. Louis MO,36.08,-115.1522222,38.74722222,-90.36444444,3,24,12,21
86.32780127,0.035414231,-0.252605706,0.958525736,-0.524900631,0.500138,-0.350783667,0.369155544,3/5/2015,2/6/2015,American Airlines,Charlotte NC,New Orleans LA,35.21916667,-80.93583333,29.99111111,-90.25138889,3,5,2,6
224.1818373,0.035414231,-0.74915024,-0.75767514,1.316824462,-0.499776,-0.4555272,0.090960055,4/2/2015,2/5/2015,American Airlines,Chicago IL,Seattle WA,41.97805556,-87.90611111,47.44722222,-122.3055556,4,2,2,5
74.20963902,1.4575735,-0.559990417,0.754908683,-0.666043463,-0.499776,0.177806133,-0.222323153,4/21/2015,1/16/2015,Southwest Airlines,San Jose CA,Portland OR,37.36277778,-121.9405556,45.58916667,-122.595,4,21,1,16
141.3371975,2.572159985,-0.96195504,-0.001383229,0.20282918,-0.499862,0.215883,0.424293388,1/22/2015,11/10/2014,Delta Airlines,New York NY,Fort Lauderdale FL,40.77944444,-73.87583333,26.07416667,-80.15166667,1,22,11,10
89.25344437,1.4575735,-0.891020107,-0.437705485,-0.377497635,0.500138,0.515883,0.436824717,3/31/2015,11/6/2014,Southwest Airlines,St. Louis MO,Baltimore MD,38.74722222,-90.36444444,39.17555556,-76.67138889,3,31,11,6
167.2474544,1.4575735,-0.630925351,0.464027178,0.778514799,0.500138,0.349216333,0.306498902,3/26/2015,11/28/2014,Southwest Airlines,Houston TX,Newark NJ,29.645,-95.27861111,40.69583333,-74.17166667,3,26,11,28
176.9918098,1.4575735,-0.252605706,-0.292264733,0.931397989,0.500138,0.182549667,-0.179716637,3/21/2015,10/22/2014,Southwest Airlines,Las Vegas NV,New Orleans LA,36.08,-115.1522222,29.99111111,-90.25138889,3,21,10,22
117.7518943,1.4575735,-0.20531575,0.056793072,-0.201044112,0.000138,-0.250783667,-0.467937188,2/8/2015,11/21/2014,Southwest Airlines,Denver CO,San Diego CA,39.77444444,-104.8797222,32.73277778,-117.1872222,2,8,11,21
82.34709893,-0.445361782,-0.772795218,-0.699498839,-0.858025853,0.500138,-0.217450333,-0.041872025,3/9/2015,12/7/2014,US Air,Detroit MI,Philadelphia PA,42.21666667,-83.34444444,39.86805556,-75.24861111,3,9,12,7
128.376124,2.572159985,-0.654570329,-0.903115892,-0.00052242,-0.499862,0.115883,-0.450393328,1/19/2015,11/25/2014,Delta Airlines,Orlando FL,Detroit MI,28.43166667,-81.32472222,42.21666667,-83.34444444,1,19,11,25
94.09968354,2.572159985,-0.914665085,0.376762727,-0.233795413,-0.499862,0.182549667,0.263892386,1/21/2015,11/2/2014,Delta Airlines,Omaha NE,Atlanta GA,41.30194444,-95.89333333,33.64083333,-84.42722222,1,21,11,2
67.2517861,0.035414231,-0.465410506,-0.292264733,-0.858025853,0.500138,-0.050783667,-0.480468516,3/14/2015,12/16/2014,American Airlines,Las Vegas NV,Phoenix AZ,36.08,-115.1522222,33.43611111,-112.0094444,3,14,12,16
196.2361846,0.790489189,-0.465410506,0.114969373,0.827325356,0.000138,-0.450783667,0.439330982,2/2/2015,10/25/2014,United Airlines,Chicago IL,Phoenix AZ,41.97805556,-87.90611111,33.43611111,-112.0094444,2,2,10,25
100.5998646,1.4575735,-0.820085173,-0.641322538,-0.26714658,-0.499862,0.115883,0.033315945,1/19/2015,11/3/2014,Southwest Airlines,Columbus OH,Orlando FL,39.99111111,-82.87833333,28.43166667,-81.32472222,1,19,11,3
52.15647326,2.572159985,-0.347185617,-0.903115892,-0.858025853,0.500138,-0.250783667,0.484443764,3/8/2015,11/14/2014,Delta Airlines,Orlando FL,Jacksonville FL,28.43166667,-81.32472222,30.48472222,-81.68777778,3,8,11,14
193.7686219,0.790489189,-0.630925351,-0.612234388,1.138468354,-0.499776,-0.388860533,0.481937499,4/4/2015,3/10/2015,United Airlines,Denver CO,Newark NJ,39.77444444,-104.8797222,40.69583333,-74.17166667,4,4,3,10
78.6009123,2.572159985,-0.914665085,-0.05955953,-0.859280764,-0.499776,0.011139467,0.409255794,4/16/2015,3/5/2015,Delta Airlines,Charlotte NC,Atlanta GA,35.21916667,-80.93583333,33.64083333,-84.42722222,4,16,3,5
65.09531283,2.572159985,-0.276250684,-1.048556645,-0.858025853,-0.499862,0.215883,-0.119566261,1/22/2015,12/21/2014,Delta Airlines,Boston MA,Providence RI,42.36361111,-71.00611111,41.72833333,-71.42611111,1,22,12,21
83.36773101,1.4575735,-0.891020107,2.296580656,-0.859280764,-0.499776,-0.288860533,0.226298401,4/7/2015,1/16/2015,Southwest Airlines,Manchester NH,Baltimore MD,42.93833333,-71.43888889,39.17555556,-76.67138889,4,7,1,16
60.78236631,2.572159985,-0.914665085,3.052872567,-0.858025853,-0.499862,0.282549667,0.394218201,1/24/2015,11/20/2014,Delta Airlines,Valparaiso FL,Atlanta GA,30.48333333,-86.52527778,33.64083333,-84.42722222,1,24,11,20
61.19144062,1.4575735,-0.891020107,-0.117735831,-0.758286883,-0.499776,-0.322193867,0.133566571,4/6/2015,3/19/2015,Southwest Airlines,Indianapolis IN,Baltimore MD,39.72888889,-86.28166667,39.17555556,-76.67138889,4,6,3,19
85.78619194,2.572159985,-0.654570329,0.173145674,-0.770234718,0.000138,-0.017450333,0.035822211,2/15/2015,10/26/2014,Delta Airlines,New York NY,Detroit MI,40.63861111,-73.77694444,42.21666667,-83.34444444,2,15,10,26
220.3463036,0.035414231,-0.867375129,-0.903115892,1.706131684,-0.499776,-0.222193867,0.349105419,4/9/2015,3/29/2015,American Airlines,Atlanta GA,Los Angeles CA,33.64083333,-84.42722222,33.9425,-118.4080556,4,9,3,29
173.1202796,0.790489189,-0.228960728,-0.786763291,0.870655963,0.500138,0.182549667,-0.159666511,3/21/2015,12/30/2014,United Airlines,Dallas/Fort Worth TX,San Francisco CA,32.89444444,-97.02972222,37.61888889,-122.375,3,21,12,30
134.2499721,0.790489189,-0.820085173,-0.932204043,-0.179035557,0.500138,-0.184117,-0.157160246,3/10/2015,12/16/2014,United Airlines,Houston TX,Orlando FL,29.98333333,-95.34,28.43166667,-81.32472222,3,10,12,16
106.1632915,2.572159985,-0.914665085,1.627553196,-0.281361074,0.500138,0.182549667,-0.442874531,3/21/2015,11/24/2014,Delta Airlines,Syracuse NY,Atlanta GA,43.11055556,-76.1025,33.64083333,-84.42722222,3,21,11,24
88.22532459,1.4575735,-0.370830595,-0.990380344,-0.292126847,0.500138,-0.384117,0.100985118,3/4/2015,1/12/2015,Southwest Airlines,Baltimore MD,Memphis TN,39.17555556,-76.67138889,35.04972222,-89.97861111,3,4,1,12
58.62589305,2.572159985,-0.914665085,2.761991063,-0.858025853,0.500138,-0.184117,0.181185619,3/10/2015,1/9/2015,Delta Airlines,Jackson/Vicksburg MS,Atlanta GA,32.30972222,-90.07583333,33.64083333,-84.42722222,3,10,1,9
143.2333931,0.790489189,-0.630925351,-0.466793636,-0.030603787,-0.499776,-0.0555272,-0.279967263,4/14/2015,3/13/2015,United Airlines,Orlando FL,Newark NJ,28.43166667,-81.32472222,40.69583333,-74.17166667,4,14,3,13
112.1987975,0.035414231,-0.725505262,-0.699498839,0.050169012,0.500138,-0.484117,-0.06192215,3/1/2015,1/2/2015,American Airlines,Detroit MI,Dallas/Fort Worth TX,42.21666667,-83.34444444,32.89444444,-97.02972222,3,1,1,2
104.3725359,0.790489189,-0.74915024,-0.175912131,-0.478625942,0.000138,-0.284117,-0.127085058,2/7/2015,11/30/2014,United Airlines,San Francisco CA,Seattle WA,37.61888889,-122.375,47.44722222,-122.3055556,2,7,11,30
236.5303558,1.4575735,-0.465410506,-0.903115892,1.527184726,0.500138,-0.117450333,0.466899905,3/12/2015,12/18/2014,Southwest Airlines,Orlando FL,Phoenix AZ,28.43166667,-81.32472222,33.43611111,-112.0094444,3,12,12,18
213.4887354,2.572159985,-0.867375129,-0.874027742,0.998863821,-0.499776,-0.322193867,-0.452899594,4/6/2015,3/28/2015,Delta Airlines,Minneapolis MN,Los Angeles CA,44.88611111,-93.21777778,33.9425,-118.4080556,4,6,3,28
65.09531283,0.035414231,-0.843730151,-0.786763291,-0.858025853,0.500138,-0.250783667,0.11101018,3/8/2015,2/4/2015,American Airlines,Dallas/Fort Worth TX,Houston TX,32.89444444,-97.02972222,29.98333333,-95.34,3,8,2,4
149.1919183,1.4575735,-0.323540639,-0.379529185,0.190729943,0.500138,-0.117450333,-0.307536185,3/12/2015,1/7/2015,Southwest Airlines,San Antonio TX,Las Vegas NV,29.53333333,-98.46944444,36.08,-115.1522222,3,12,1,7
63.57484998,1.4575735,-0.891020107,-0.117735831,-0.758286883,-0.499776,0.011139467,0.010759554,4/16/2015,1/25/2015,Southwest Airlines,Indianapolis IN,Baltimore MD,39.72888889,-86.28166667,39.17555556,-76.67138889,4,16,1,25
97.58992664,0.790489189,-0.820085173,-0.932204043,-0.179035557,0.500138,-0.317450333,-0.445380797,3/6/2015,2/27/2015,United Airlines,Houston TX,Orlando FL,29.98333333,-95.34,28.43166667,-81.32472222,3,6,2,27
64.30045615,1.4575735,-0.252605706,0.783996833,-0.859280764,-0.499776,0.077806133,0.364143013,4/18/2015,4/1/2015,Southwest Airlines,Dallas TX,New Orleans LA,32.84694444,-96.85333333,29.99111111,-90.25138889,4,18,4,1
71.56473262,2.572159985,-0.796440196,-0.844939592,-0.858025853,0.000138,-0.050783667,0.376674341,2/14/2015,12/6/2014,Delta Airlines,Philadelphia PA,Buffalo NY,39.86805556,-75.24861111,42.94111111,-78.73638889,2,14,12,6
54.31294652,0.035414231,-0.772795218,2.034787302,-0.858025853,0.500138,-0.417450333,-0.081972276,3/3/2015,1/3/2015,American Airlines,Raleigh/Durham NC,Philadelphia PA,35.87527778,-78.78194444,39.86805556,-75.24861111,3,3,1,3
97.66818716,2.572159985,-0.914665085,2.907431815,-0.859280764,-0.499776,-0.122193867,0.090960055,4/12/2015,3/8/2015,Delta Airlines,Tallahassee FL,Atlanta GA,30.39972222,-84.35194444,33.64083333,-84.42722222,4,12,3,8
218.5809282,0.790489189,-0.20531575,0.114969373,1.31323638,0.000138,-0.384117,0.008253288,2/4/2015,11/29/2014,United Airlines,Chicago IL,San Diego CA,41.97805556,-87.90611111,32.73277778,-117.1872222,2,4,11,29
107.4906028,1.4575735,-0.441765528,2.034787302,-0.497372899,0.500138,-0.484117,0.491962561,3/1/2015,1/30/2015,Southwest Airlines,Raleigh/Durham NC,St. Louis MO,35.87527778,-78.78194444,38.74722222,-90.36444444,3,1,1,30
71.56473262,2.572159985,-0.914665085,2.383845107,-0.858025853,0.000138,0.382549667,-0.086984807,2/27/2015,1/5/2015,Delta Airlines,Daytona Beach FL,Atlanta GA,29.1825,-81.05277778,33.64083333,-84.42722222,2,27,1,5
153.3133634,1.4575735,-0.796440196,-1.077644795,0.356894367,0.500138,-0.017450333,0.476924967,3/15/2015,11/12/2014,Southwest Airlines,Fort Lauderdale FL,Buffalo NY,26.07416667,-80.15166667,42.94111111,-78.73638889,3,15,11,12
168.1773257,-0.445361782,-0.441765528,-0.466793636,0.522433583,0.500138,-0.350783667,-0.122072526,3/5/2015,1/7/2015,US Air,Phoenix AZ,St. Louis MO,33.43611111,-112.0094444,38.74722222,-90.36444444,3,5,1,7
147.1820191,-0.530215066,-0.796440196,-0.903115892,0.091528221,0.500138,-0.417450333,-0.044378291,3/3/2015,2/16/2015,JetBlue Airlines,Orlando FL,Buffalo NY,28.43166667,-81.32472222,42.94111111,-78.73638889,3,3,2,16
56.96643357,1.4575735,-0.441765528,1.162142789,-0.850228,0.000138,-0.250783667,-0.009290571,2/8/2015,1/7/2015,Southwest Airlines,Oklahoma City OK,St. Louis MO,35.39222222,-97.60166667,38.74722222,-90.36444444,2,8,1,7
138.409552,1.4575735,-0.394475573,-0.292264733,0.190729943,0.000138,-0.317450333,-0.297511123,2/6/2015,1/2/2015,Southwest Airlines,Las Vegas NV,San Antonio TX,36.08,-115.1522222,29.53333333,-98.46944444,2,6,1,2
129.5816898,0.790489189,-0.843730151,-0.379529185,0.091994766,-0.499776,-0.3555272,0.113516446,4/5/2015,2/20/2015,United Airlines,Phoenix AZ,Houston TX,33.43611111,-112.0094444,29.98333333,-95.34,4,5,2,20
129.1283236,1.4575735,-0.914665085,0.144057523,-0.139932621,-0.499776,-0.288860533,-0.317561248,4/7/2015,2/28/2015,Southwest Airlines,San Antonio TX,Atlanta GA,29.53333333,-98.46944444,33.64083333,-84.42722222,4,7,2,28
72.13566619,2.572159985,-0.96195504,-1.019468494,-0.64606548,0.500138,0.515883,0.356624216,3/31/2015,12/17/2014,Delta Airlines,Atlanta GA,Fort Lauderdale FL,33.64083333,-84.42722222,26.07416667,-80.15166667,3,31,12,17
256.9039385,2.572159985,-0.914665085,-0.583146238,2.08367078,0.000138,0.382549667,0.319030231,2/27/2015,2/4/2015,Delta Airlines,Portland OR,Atlanta GA,45.58916667,-122.595,33.64083333,-84.42722222,2,27,2,4
190.4879089,0.790489189,-0.843730151,0.754908683,1.124362904,-0.499776,-0.188860533,-0.284979794,4/10/2015,3/13/2015,United Airlines,San Jose CA,Houston TX,37.36277778,-121.9405556,29.98333333,-95.34,4,10,3,13
195.0195289,2.572159985,-0.465410506,0.725820532,0.84207054,0.500138,0.182549667,-0.22984195,3/21/2015,10/23/2014,Delta Airlines,Nashville TN,Phoenix AZ,36.12666667,-86.68194444,33.43611111,-112.0094444,3,21,10,23
129.7782937,2.572159985,-0.96195504,0.173145674,0.190645764,0.500138,-0.050783667,-0.034353228,3/14/2015,12/18/2014,Delta Airlines,New York NY,Fort Lauderdale FL,40.63861111,-73.77694444,26.07416667,-80.15166667,3,14,12,18
165.8462431,2.572159985,-0.323540639,-0.05955953,0.587361653,0.500138,0.115883,0.263892386,3/19/2015,3/18/2015,Delta Airlines,Minneapolis MN,Las Vegas NV,44.88611111,-93.21777778,36.08,-115.1522222,3,19,3,18
90.85441381,0.790489189,-0.252605706,-1.077644795,-0.487714543,-0.499862,0.382549667,0.46940617,1/27/2015,1/22/2015,United Airlines,Fort Lauderdale FL,New Orleans LA,26.07416667,-80.15166667,29.99111111,-90.25138889,1,27,1,22
161.764233,0.035414231,-0.725505262,-0.844939592,0.590984907,0.500138,0.015883,-0.269942201,3/16/2015,1/16/2015,American Airlines,Philadelphia PA,Dallas/Fort Worth TX,39.86805556,-75.24861111,32.89444444,-97.02972222,3,16,1,16
71.56473262,0.790489189,-0.607280373,0.114969373,-0.858025853,-0.499862,0.349216333,0.11101018,1/26/2015,12/12/2014,United Airlines,Chicago IL,Columbus OH,41.97805556,-87.90611111,39.99111111,-82.87833333,1,26,12,12
92.62127039,-0.552387746,-0.914665085,-0.932204043,-0.459993606,0.500138,-0.017450333,0.451862311,3/15/2015,11/4/2014,Spirit Airlines,Houston TX,Atlanta GA,29.98333333,-95.34,33.64083333,-84.42722222,3,15,11,4
