"data102.TICKET_FARE","data102.Freq_Normalized","data102.Destin_Value_Normalized","data102.Origin_Value_Normalized","data102.Base_Fare_Normalized","data102.Month_Standardization","data102.DAYS_Standardized","data102.Seats_Normalized","data102.MONTH_NUMBER","data102.DAYS"
66.68386551,2.32906497,0.219725876,-0.939941959,-0.858678403,0.000196,-0.322151022,-0.018696201,5,6
95.2076422503767,2.1397629686138,-0.419342129541088,0.0362856627205037,-0.232528892890104,0.500284,0.0722095111111111,-0.154388698412698,12,18
268.152759675398,1.43347578066276,-0.419342129541088,0.00616708082825653,2.29966791467342,-0.499716,0.338876177777778,0.0862128053467001,10,26
62.87204,1.79856630479317,-0.715559939142145,-1.1275980096941,-0.824189868121533,0.5056,0.439239111111111,-0.249298125313283,9,29
205.1145624,0.042867703,-0.66132766,-0.421253704,1.317651438,0.000196,-0.088817689,-0.286866627,5,13
121.964815901553,0.510732219437912,-0.321464794762556,-0.596204557016686,0.0210620429651495,-0.499716,-0.0277904888888889,-0.440102984126984,10,15
62.4782726889662,2.1397629686138,-0.908728803433744,-0.867271794046911,-0.796358771325965,-0.499716,0.338876177777778,-0.337346091896408,10,26
205.8887496,2.32906497,-0.636853951,0.010986509,1.367293402,0.500196,0.044515644,-0.251778907,6,17
66.62940512,1.06260703857699,0.787539116348592,-0.275694040628763,-0.699492088552832,0.500585333333333,-0.317167911111111,0.15587586299081,3,6
82.6706837540151,2.1397629686138,0.437084549771062,-0.505848811339945,-0.62918777964367,0.000283999999999729,-0.194457155555556,-0.026569149540518,11,10
57.13290099,0.042867703,-0.049484927,-0.248357619,-0.784009557,-0.499804,-0.022151022,-0.194134797,4,15
260.667610059135,0.510732219437912,-0.443811463235721,0.578420136780952,2.21544884529402,-0.499716,0.272209511111111,-0.34987742021721,10,24
113.4464142,1.623131698,-0.220800892,1.394155189,-0.123503818,0.000196,-0.222151022,0.176792521,5,9
75.10444,1.79856630479317,-0.715559939142145,0.987590139322808,-0.519756357314277,-0.4944,0.505905777777778,0.349699368421053,7,31
59.53363743,1.623131698,-0.514485404,-0.680597831,-0.858678403,0.500196,-0.055484356,0.084060692,6,14
73.72120588,1.06260703857699,-0.500651226169128,0.5922318349656,-0.858959849261904,0.500585333333333,-0.350501244444444,-0.337858472848789,3,5
69.0901450976343,2.1397629686138,-0.468280796930353,0.397708645427469,-0.859063779411499,-0.499716,-0.227790488888889,-0.372433811194653,10,9
99.56244,1.79856630479317,-0.796332628180427,-0.785435220882538,-0.238496586174884,0.5056,0.372572444444444,0.194310897243108,9,27
57.38719,1.79856630479317,1.4114542055326,-0.75432951280876,-0.843796757965864,0.5056,0.439239111111111,0.119122927318296,9,29
95.2847778,2.32906497,0.097357329,3.180748068,-0.858678403,0.000196,0.077848978,-0.484861614,5,18
81.33445,1.79856630479317,-0.796332628180427,3.19609541256105,-0.60321245030761,0.00559999999999983,0.0725724444444445,-0.309448501253133,8,18
67.94033,1.79856630479317,-0.715559939142145,0.614321642437472,-0.843796757965864,-0.4944,0.0059057777777778,0.189298365914787,7,16
295.7008559,2.32906497,1.394463924,-0.536517761,2.666857128,-0.499804,-0.155484356,-0.008671138,4,11
72.4261186493592,1.43347578066276,0.143452545435468,-0.566085975124439,-0.656821947121651,0.000283999999999729,-0.227790488888889,-0.232082934001671,11,9
78.60508597,1.45576187877595,0.194971558790441,-0.634835782254016,-0.646914930078648,0.000585333333333327,0.116165422222222,-0.295251956558062,2,19
120.9490269,2.43413674416648,0.710247695797529,0.682017270371913,0.153090683045709,-0.499414666666667,0.349498755555556,0.256126489557226,1,26
54.31294652,1.06260703857699,-0.21724935081523,-0.00633773440982285,-0.858959849261904,0.000585333333333327,-0.383834577777778,0.0806878930659983,2,4
98.93292,-0.245888195585124,0.0652427215612421,-0.878752345103873,-0.313765077576514,0.00559999999999983,-0.327427555555556,-0.0412780751879699,8,6
196.0231,-0.245888195585124,-0.177075345553602,-0.505483848218536,1.09451387863805,0.00559999999999983,0.172572444444444,-0.156566295739348,8,21
153.6391815,1.623131698,-0.636853951,1.970475473,0.583325598,0.000196,-0.155484356,0.309624602,5,11
99.07587,0.520032547961673,-0.823256857859854,0.614321642437472,-0.327922152329616,0.00559999999999983,0.505905777777778,-0.457318175438596,8,31
110.616814355735,1.43347578066276,0.0700445443515691,0.668775882457694,-0.0905033763311543,-0.499716,0.472209511111111,-0.214539074352548,10,30
87.7885947,1.623131698,-0.465537985,-0.536517761,-0.414469799,0.500196,-0.155484356,-0.096390436,6,11
127.069477525655,2.1397629686138,-0.394872795846455,-0.355255901878709,0.134512205848484,0.500284,-0.427790488888889,-0.169426292397661,12,3
57.38719,0.520032547961673,-0.930953776577562,0.085524605183246,-0.843796757965864,-0.4944,0.139239111111111,0.439924932330827,7,20
195.2751,-0.245888195585124,0.0652427215612421,-1.00317517739898,1.1156586398271,0.5056,-0.360760888888889,-0.427242987468672,9,5
142.391166707385,1.43347578066276,2.54144724750949,2.2048235589623,0.325119046901661,-0.499716,-0.361123822222222,-0.364915014202172,10,5
215.277098523544,1.43347578066276,0.706247220412023,-0.716678884585675,1.71925576487503,-0.499716,0.505542844444444,0.106262930659983,10,31
136.0111975,2.32906497,1.076305703,-0.363621675,0.043893929,-0.499804,0.011182311,-0.181603469,4,16
64.77439,-0.245888195585124,0.0652427215612421,0.054418897109468,-0.843796757965864,0.00559999999999983,0.0725724444444445,0.357218165413534,8,18
150.8670468,1.034586203,-0.392116857,2.834955898,0.052625509,-0.499804,-0.088817689,-0.417192441,4,13
100.6294312,1.034586203,-0.416590567,1.422971204,-0.399946494,-0.499804,0.311182311,0.09659202,4,25
76.59941139,0.042867703,3.278939544,-0.334805661,-0.815203626,-0.499804,0.011182311,-0.296891689,4,16
198.8254242,0.042867703,0.170778457,-0.767045874,1.068894625,0.500196,0.111182311,0.094085754,6,19
70.1507087141696,2.1397629686138,-0.61509679909815,0.849487373811177,-0.859063779411499,-0.499716,-0.0277904888888889,-0.03910047786132,10,15
67.07830393,2.43413674416648,-0.6294702604209,-0.72462121766033,-0.760140900195841,0.000585333333333327,-0.450501244444444,0.446602680033417,2,2
56.33188,1.79856630479317,0.711424233867494,-0.101109643259422,-0.843796757965864,0.5056,-0.0274275555555555,-0.321979829573935,9,15
152.9074036,2.43413674416648,-0.784053101523027,-1.05383448081681,0.587004186299461,0.500585333333333,-0.217167911111111,-0.0747005781119465,3,9
112.774301055119,2.1397629686138,-0.468280796930353,-0.596204557016686,-0.0233260124271437,-0.499716,0.172209511111111,0.181450900584795,10,21
90.25877,1.79856630479317,1.08836344937947,3.00946116411838,-0.53023579219843,0.5056,-0.327427555555556,0.284536461152882,9,6
119.5946862,2.32906497,-0.857117335,0.443226722,-0.139256009,0.500196,0.044515644,-0.459798957,6,17
80.19062567,2.43413674416648,-1.11898259057763,-0.634835782254016,-0.858959849261904,0.500585333333333,-0.217167911111111,-0.420565239766082,3,9
205.9841981,1.06260703857699,-0.320304578216647,-0.155980126753678,1.48777452982671,0.000585333333333327,0.382832088888889,0.233570098579783,2,27
78.6009123,0.042867703,1.076305703,-0.507701746,-0.858678403,0.500196,0.011182311,-0.271829033,6,16
52.1211272330705,0.958760224593795,-0.933198137128377,-0.0239515010639906,-0.859063779411499,0.500284,-0.427790488888889,0.00350603842940686,12,3
297.7787707,1.06260703857699,0.787539116348592,1.78937097371644,2.55623152107698,-0.499414666666667,0.216165422222222,-0.102269500417711,1,22
59.49782,1.79856630479317,-0.338620723630165,0.769850182806362,-0.843796757965864,0.5056,-0.160760888888889,-0.439774315789474,9,11
154.773215341446,0.958760224593795,-0.884259469739112,0.0664042446127508,0.636087618511856,0.000283999999999729,-0.0277904888888889,-0.181957620718463,11,15
55.27657,1.79856630479317,0.496030396432076,-0.847646637030094,-0.843796757965864,0.5056,-0.394094222222222,-0.00619035588972433,9,4
64.77439,0.520032547961673,1.86916611008286,-1.09649230162032,-0.843796757965864,0.00559999999999983,-0.227427555555556,0.156716912280702,8,9
52.15647326,2.43413674416648,0.143443945089732,-1.08376295928558,-0.858959849261904,-0.499414666666667,-0.417167911111111,0.110763081035923,1,3
81.19189,1.79856630479317,-0.796332628180427,0.521004518216138,-0.687300077593447,0.00559999999999983,0.0725724444444445,-0.309448501253133,8,18
202.598443,0.0362422334517846,-0.114194123413812,-0.275694040628763,1.130007237036,-0.499414666666667,0.416165422222222,0.248607692564745,1,28
71.60357,-0.704167738546056,-0.796332628180427,0.738744474732584,-0.655954097978834,0.5056,-0.394094222222222,0.0188723007518797,9,4
114.585832396694,0.958760224593795,-0.566158131708885,-0.807034630262417,-0.128096634645239,0.500284,-0.261123822222222,0.412027341687552,12,8
237.0792,1.79856630479317,-0.796332628180427,-1.03428088547276,1.79707483135034,0.5056,-0.294094222222222,-0.494912160401002,9,7
90.13020441,2.32906497,-0.857117335,0.039802523,-0.452597575,0.500196,-0.455484356,-0.138996952,6,2
